date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
2009-12-18 21:00:00,0.11,0.095,0.939,0.176,0.081,0.211,0.303
2009-12-18 22:00:00,0.12,0.021,0.949,0.209,0.116,0.224,0.379
2009-12-18 23:00:00,0.206,0.074,0.949,0.259,0.147,0.237,0.429
2009-12-19 00:00:00,0.271,0.079,0.949,0.281,0.111,0.276,0.379
2009-12-19 01:00:00,0.251,0.079,0.949,0.298,0.121,0.263,0.404
2009-12-19 02:00:00,0.236,0.063,0.968,0.275,0.182,0.263,0.505
2009-12-19 03:00:00,0.19,0.09,0.968,0.264,0.121,0.276,0.556
2009-12-19 04:00:00,0.09,0.122,0.909,0.242,0.121,0.303,0.606
2009-12-19 05:00:00,0.035,0.143,0.791,0.143,0.126,0.237,0.505
2009-12-19 06:00:00,0.025,0.18,0.613,0.193,0.182,0.145,0.354
2009-12-19 07:00:00,0.025,0.19,0.455,0.215,0.187,0.118,0.328
2009-12-19 08:00:00,0.03,0.148,0.346,0.253,0.258,0.092,0.278
2009-12-19 09:00:00,0.035,0.19,0.277,0.298,0.278,0.105,0.202
2009-12-19 10:00:00,0.07,0.19,0.217,0.391,0.298,0.237,0.278
2009-12-19 11:00:00,0.115,0.079,0.277,0.369,0.298,0.276,0.227
2009-12-19 12:00:00,0.241,0.016,0.375,0.281,0.288,0.329,0.177
2009-12-19 13:00:00,0.266,0.037,0.375,0.215,0.364,0.316,0.253
2009-12-19 14:00:00,0.261,0.032,0.287,0.231,0.313,0.276,0.354
2009-12-19 15:00:00,0.175,0.016,0.237,0.22,0.339,0.171,0.328
2009-12-19 16:00:00,0.135,0.026,0.217,0.143,0.344,0.171,0.404
2009-12-19 17:00:00,0.09,0.032,0.366,0.033,0.364,0.145,0.253
2009-12-19 18:00:00,0.12,0.042,0.385,0.017,0.293,0.118,0.076
2009-12-19 19:00:00,0.13,0.058,0.464,0.011,0.248,0.079,0.025
2009-12-19 20:00:00,0.11,0.032,0.484,0.0,0.298,0.026,0.025
2009-12-19 21:00:00,0.08,0.005,0.385,0.011,0.531,0.026,0.0
2009-12-19 22:00:00,0.105,0.063,0.267,0.011,0.607,0.039,0.0
2009-12-19 23:00:00,0.12,0.175,0.217,0.011,0.576,0.066,0.076
2009-12-20 00:00:00,0.12,0.212,0.227,0.028,0.657,0.053,0.076
2009-12-20 01:00:00,0.155,0.217,0.277,0.022,0.657,0.013,0.051
2009-12-20 02:00:00,0.135,0.217,0.306,0.017,0.369,0.0,0.0
2009-12-20 03:00:00,0.06,0.132,0.227,0.0,0.263,0.0,0.0
2009-12-20 04:00:00,0.02,0.079,0.148,0.0,0.313,0.013,0.0
2009-12-20 05:00:00,0.0,0.085,0.099,0.0,0.283,0.026,0.0
2009-12-20 06:00:00,0.0,0.228,0.04,0.0,0.268,0.026,0.0
2009-12-20 07:00:00,0.0,0.228,0.01,0.0,0.278,0.013,0.0
2009-12-20 08:00:00,0.0,0.206,0.03,0.0,0.344,0.0,0.0
2009-12-20 09:00:00,0.0,0.243,0.03,0.0,0.379,0.0,0.0
2009-12-20 10:00:00,0.0,0.28,0.0,0.0,0.228,0.0,0.0
2009-12-20 11:00:00,0.035,0.254,0.0,0.0,0.101,0.0,0.0
2009-12-20 12:00:00,0.1,0.206,0.0,0.0,0.071,0.0,0.0
2009-12-20 13:00:00,0.07,0.138,0.02,0.0,0.056,0.0,0.0
2009-12-20 14:00:00,0.045,0.079,0.109,0.006,0.091,0.039,0.0
2009-12-20 15:00:00,0.005,0.011,0.138,0.022,0.066,0.079,0.0
2009-12-20 16:00:00,0.0,0.005,0.099,0.006,0.086,0.053,0.0
2009-12-20 17:00:00,0.0,0.0,0.04,0.165,0.106,0.066,0.0
2009-12-20 18:00:00,0.02,0.0,0.02,0.441,0.111,0.421,0.0
2009-12-20 19:00:00,0.05,0.026,0.01,0.402,0.167,0.421,0.278
2009-12-20 20:00:00,0.105,0.048,0.02,0.38,0.187,0.276,0.227
2009-12-20 21:00:00,0.216,0.042,0.03,0.391,0.157,0.184,0.152
2009-12-20 22:00:00,0.351,0.011,0.059,0.512,0.157,0.355,0.227
2009-12-20 23:00:00,0.221,0.0,0.128,0.49,0.116,0.25,0.177
2009-12-21 00:00:00,0.226,0.005,0.198,0.485,0.101,0.197,0.076
2009-12-21 01:00:00,0.271,0.026,0.198,0.468,0.076,0.197,0.076
2009-12-21 02:00:00,0.236,0.026,0.287,0.391,0.096,0.211,0.025
2009-12-21 03:00:00,0.185,0.069,0.277,0.275,0.187,0.224,0.0
2009-12-21 04:00:00,0.115,0.127,0.227,0.154,0.187,0.132,0.0
2009-12-21 05:00:00,0.07,0.175,0.178,0.132,0.121,0.092,0.0
2009-12-21 06:00:00,0.06,0.153,0.178,0.044,0.091,0.053,0.0
2009-12-21 07:00:00,0.055,0.074,0.168,0.011,0.071,0.013,0.0
2009-12-21 08:00:00,0.04,0.005,0.208,0.0,0.066,0.0,0.0
2009-12-21 09:00:00,0.025,0.005,0.168,0.011,0.076,0.013,0.0
2009-12-21 10:00:00,0.02,0.0,0.247,0.006,0.025,0.066,0.0
2009-12-21 11:00:00,0.015,0.0,0.257,0.011,0.071,0.079,0.0
2009-12-21 12:00:00,0.02,0.037,0.227,0.011,0.035,0.079,0.025
2009-12-21 13:00:00,0.0,0.037,0.109,0.0,0.0,0.105,0.076
2009-12-21 14:00:00,0.0,0.016,0.049,0.0,0.0,0.105,0.076
2009-12-21 15:00:00,0.0,0.026,0.059,0.0,0.0,0.092,0.076
2009-12-21 16:00:00,0.0,0.026,0.049,0.0,0.01,0.079,0.051
2009-12-21 17:00:00,0.0,0.021,0.049,0.0,0.01,0.053,0.0
2009-12-21 18:00:00,0.005,0.0,0.069,0.0,0.005,0.026,0.0
2009-12-21 19:00:00,0.005,0.0,0.079,0.0,0.01,0.0,0.0
2009-12-21 20:00:00,0.005,0.0,0.059,0.0,0.01,0.0,0.0
2009-12-21 21:00:00,0.025,0.0,0.049,0.0,0.01,0.013,0.0
2009-12-21 22:00:00,0.025,0.0,0.04,0.0,0.03,0.013,0.0
2009-12-21 23:00:00,0.06,0.0,0.049,0.0,0.051,0.013,0.0
2009-12-22 00:00:00,0.095,0.0,0.128,0.0,0.035,0.026,0.0
2009-12-22 01:00:00,0.07,0.0,0.158,0.0,0.035,0.026,0.0
2009-12-22 02:00:00,0.045,0.0,0.188,0.0,0.046,0.013,0.0
2009-12-22 03:00:00,0.05,0.0,0.287,0.0,0.071,0.026,0.0
2009-12-22 04:00:00,0.1,0.0,0.227,0.006,0.081,0.053,0.025
2009-12-22 05:00:00,0.13,0.026,0.306,0.017,0.086,0.105,0.051
2009-12-22 06:00:00,0.095,0.026,0.445,0.028,0.091,0.118,0.076
2009-12-22 07:00:00,0.105,0.026,0.395,0.077,0.061,0.105,0.101
2009-12-22 08:00:00,0.075,0.026,0.375,0.072,0.035,0.079,0.126
2009-12-22 09:00:00,0.005,0.005,0.316,0.055,0.035,0.158,0.101
2009-12-22 10:00:00,0.05,0.0,0.257,0.171,0.046,0.158,0.076
2009-12-22 11:00:00,0.09,0.0,0.138,0.204,0.066,0.171,0.126
2009-12-22 12:00:00,0.045,0.016,0.03,0.253,0.066,0.224,0.253
2009-12-22 13:00:00,0.025,0.069,0.03,0.204,0.051,0.276,0.404
2009-12-22 14:00:00,0.07,0.037,0.049,0.116,0.035,0.329,0.328
2009-12-22 15:00:00,0.045,0.016,0.089,0.055,0.03,0.184,0.177
2009-12-22 16:00:00,0.015,0.032,0.109,0.0,0.015,0.066,0.051
2009-12-22 17:00:00,0.125,0.0,0.03,0.0,0.01,0.026,0.0
2009-12-22 18:00:00,0.145,0.0,0.04,0.006,0.035,0.026,0.0
2009-12-22 19:00:00,0.13,0.0,0.049,0.033,0.066,0.039,0.0
2009-12-22 20:00:00,0.095,0.0,0.069,0.028,0.071,0.026,0.0
2009-12-22 21:00:00,0.145,0.011,0.109,0.006,0.071,0.026,0.0
2009-12-22 22:00:00,0.14,0.09,0.148,0.0,0.131,0.013,0.0
2009-12-22 23:00:00,0.201,0.101,0.158,0.011,0.217,0.0,0.0
2009-12-23 00:00:00,0.276,0.09,0.099,0.044,0.278,0.0,0.0
2009-12-23 01:00:00,0.276,0.058,0.04,0.066,0.369,0.0,0.0
2009-12-23 02:00:00,0.456,0.069,0.03,0.039,0.45,0.0,0.0
2009-12-23 03:00:00,0.396,0.058,0.04,0.022,0.465,0.013,0.0
2009-12-23 04:00:00,0.321,0.079,0.049,0.017,0.359,0.039,0.0
2009-12-23 05:00:00,0.276,0.164,0.03,0.105,0.278,0.039,0.025
2009-12-23 06:00:00,0.231,0.169,0.01,0.116,0.303,0.0,0.0
2009-12-23 07:00:00,0.16,0.116,0.0,0.05,0.324,0.013,0.0
2009-12-23 08:00:00,0.165,0.042,0.0,0.028,0.384,0.013,0.0
2009-12-23 09:00:00,0.256,0.032,0.0,0.033,0.359,0.013,0.0
2009-12-23 10:00:00,0.271,0.011,0.01,0.099,0.339,0.039,0.0
2009-12-23 11:00:00,0.236,0.005,0.0,0.11,0.308,0.066,0.025
2009-12-23 12:00:00,0.261,0.011,0.0,0.149,0.212,0.158,0.076
2009-12-23 13:00:00,0.296,0.079,0.0,0.132,0.207,0.171,0.025
2009-12-23 14:00:00,0.341,0.243,0.0,0.088,0.283,0.079,0.0
2009-12-23 15:00:00,0.391,0.291,0.0,0.077,0.283,0.092,0.0
2009-12-23 16:00:00,0.496,0.148,0.0,0.132,0.319,0.171,0.0
2009-12-23 17:00:00,0.521,0.101,0.0,0.116,0.253,0.197,0.126
2009-12-23 18:00:00,0.536,0.042,0.0,0.072,0.217,0.197,0.152
2009-12-23 19:00:00,0.481,0.011,0.0,0.022,0.182,0.118,0.101
2009-12-23 20:00:00,0.496,0.011,0.01,0.028,0.167,0.118,0.152
2009-12-23 21:00:00,0.466,0.011,0.03,0.022,0.131,0.118,0.152
2009-12-23 22:00:00,0.366,0.011,0.059,0.011,0.066,0.066,0.126
2009-12-23 23:00:00,0.266,0.053,0.01,0.066,0.046,0.039,0.076
2009-12-24 00:00:00,0.291,0.074,0.059,0.011,0.066,0.184,0.051
2009-12-24 01:00:00,0.251,0.063,0.069,0.105,0.076,0.145,0.202
2009-12-24 02:00:00,0.256,0.201,0.079,0.116,0.061,0.066,0.101
2009-12-24 03:00:00,0.175,0.169,0.079,0.039,0.051,0.092,0.025
2009-12-24 04:00:00,0.05,0.307,0.109,0.121,0.046,0.066,0.0
2009-12-24 05:00:00,0.03,0.291,0.119,0.187,0.03,0.039,0.0
2009-12-24 06:00:00,0.055,0.291,0.109,0.0,0.015,0.092,0.0
2009-12-24 07:00:00,0.005,0.259,0.128,0.039,0.0,0.079,0.025
2009-12-24 08:00:00,0.0,0.249,0.198,0.072,0.005,0.053,0.0
2009-12-24 09:00:00,0.0,0.392,0.208,0.033,0.0,0.039,0.0
2009-12-24 10:00:00,0.0,0.556,0.257,0.0,0.0,0.026,0.0
2009-12-24 11:00:00,0.0,0.688,0.326,0.017,0.0,0.066,0.051
2009-12-24 12:00:00,0.0,0.746,0.336,0.088,0.0,0.079,0.051
2009-12-24 13:00:00,0.0,0.492,0.435,0.028,0.0,0.026,0.0
2009-12-24 14:00:00,0.0,0.466,0.682,0.0,0.0,0.026,0.025
2009-12-24 15:00:00,0.0,0.365,0.662,0.006,0.02,0.053,0.076
2009-12-24 16:00:00,0.0,0.481,0.721,0.028,0.04,0.066,0.126
2009-12-24 17:00:00,0.0,0.608,0.85,0.066,0.04,0.092,0.152
2009-12-24 18:00:00,0.015,0.677,0.958,0.226,0.061,0.145,0.202
2009-12-24 19:00:00,0.09,0.783,0.968,0.253,0.02,0.132,0.227
2009-12-24 20:00:00,0.125,0.73,0.968,0.364,0.005,0.224,0.404
2009-12-24 21:00:00,0.105,0.794,0.968,0.435,0.091,0.303,0.429
2009-12-24 22:00:00,0.04,0.783,0.968,0.391,0.177,0.342,0.53
2009-12-24 23:00:00,0.015,0.889,0.968,0.496,0.288,0.474,0.657
2009-12-25 00:00:00,0.015,0.751,0.978,0.534,0.293,0.434,0.833
2009-12-25 01:00:00,0.015,0.921,0.978,0.628,0.121,0.526,0.859
2009-12-25 02:00:00,0.015,0.958,0.978,0.804,0.137,0.605,0.808
2009-12-25 03:00:00,0.025,0.963,0.978,0.843,0.157,0.487,0.808
2009-12-25 04:00:00,0.025,0.952,0.978,0.749,0.202,0.539,0.833
2009-12-25 05:00:00,0.02,0.958,0.978,0.771,0.228,0.684,0.859
2009-12-25 06:00:00,0.025,0.963,0.978,0.86,0.177,0.592,0.808
2009-12-25 07:00:00,0.035,0.963,0.978,0.716,0.177,0.724,0.909
2009-12-25 08:00:00,0.045,0.942,0.978,0.821,0.293,0.711,0.859
2009-12-25 09:00:00,0.08,0.931,0.978,0.716,0.389,0.684,0.934
2009-12-25 10:00:00,0.125,0.958,0.978,0.727,0.349,0.75,0.909
2009-12-25 11:00:00,0.15,0.947,0.978,0.601,0.298,0.737,0.909
2009-12-25 12:00:00,0.155,0.947,0.978,0.59,0.248,0.816,0.934
2009-12-25 13:00:00,0.155,0.942,0.978,0.711,0.334,0.855,0.934
2009-12-25 14:00:00,0.211,0.958,0.978,0.871,0.258,0.868,0.934
2009-12-25 15:00:00,0.471,0.952,0.978,0.904,0.192,0.868,0.96
2009-12-25 16:00:00,0.591,0.952,0.978,0.953,0.131,0.868,0.96
2009-12-25 17:00:00,0.732,0.947,0.978,0.964,0.222,0.868,0.96
2009-12-25 18:00:00,0.842,0.952,0.978,0.975,0.339,0.882,0.96
2009-12-25 19:00:00,0.897,0.958,0.968,0.964,0.384,0.868,0.934
2009-12-25 20:00:00,0.897,0.952,0.968,0.953,0.399,0.882,0.934
2009-12-25 21:00:00,0.917,0.931,0.978,0.959,0.495,0.868,0.934
2009-12-25 22:00:00,0.872,0.905,0.968,0.942,0.657,0.868,0.934
2009-12-25 23:00:00,0.872,0.899,0.968,0.97,0.804,0.882,0.96
2009-12-26 00:00:00,0.877,0.91,0.978,0.97,0.662,0.882,0.96
2009-12-26 01:00:00,0.917,0.942,0.978,0.975,0.784,0.882,0.934
2009-12-26 02:00:00,0.927,0.947,0.978,0.975,0.688,0.882,0.96
2009-12-26 03:00:00,0.917,0.952,0.909,0.975,0.662,0.882,0.96
2009-12-26 04:00:00,0.892,0.958,0.889,0.975,0.829,0.882,0.96
2009-12-26 05:00:00,0.822,0.958,0.702,0.97,0.662,0.868,0.934
2009-12-26 06:00:00,0.747,0.958,0.642,0.937,0.384,0.868,0.934
2009-12-26 07:00:00,0.727,0.952,0.494,0.887,0.339,0.868,0.884
2009-12-26 08:00:00,0.591,0.91,0.623,0.793,0.339,0.763,0.707
2009-12-26 09:00:00,0.516,0.889,0.464,0.678,0.44,0.553,0.53
2009-12-26 10:00:00,0.491,0.878,0.356,0.457,0.48,0.579,0.657
2009-12-26 11:00:00,0.466,0.725,0.326,0.457,0.546,0.632,0.606
2009-12-26 12:00:00,0.366,0.286,0.227,0.457,0.425,0.329,0.253
2009-12-26 13:00:00,0.201,0.069,0.346,0.242,0.192,0.105,0.076
2009-12-26 14:00:00,0.13,0.011,0.583,0.033,0.137,0.066,0.152
2009-12-26 15:00:00,0.005,0.021,0.771,0.039,0.101,0.171,0.202
2009-12-26 16:00:00,0.065,0.074,0.949,0.138,0.157,0.263,0.177
2009-12-26 17:00:00,0.035,0.053,0.929,0.264,0.116,0.237,0.101
2009-12-26 18:00:00,0.01,0.037,0.87,0.154,0.035,0.171,0.152
2009-12-26 19:00:00,0.0,0.048,0.781,0.138,0.01,0.197,0.101
2009-12-26 20:00:00,0.005,0.085,0.543,0.077,0.046,0.158,0.126
2009-12-26 21:00:00,0.045,0.106,0.257,0.094,0.066,0.224,0.227
2009-12-26 22:00:00,0.105,0.127,0.148,0.072,0.061,0.263,0.177
2009-12-26 23:00:00,0.095,0.185,0.178,0.099,0.126,0.184,0.202
2009-12-27 00:00:00,0.095,0.206,0.326,0.182,0.152,0.263,0.202
2009-12-27 01:00:00,0.065,0.243,0.405,0.298,0.101,0.263,0.202
2009-12-27 02:00:00,0.065,0.254,0.623,0.198,0.126,0.263,0.152
2009-12-27 03:00:00,0.08,0.175,0.642,0.231,0.137,0.184,0.101
2009-12-27 04:00:00,0.065,0.048,0.613,0.165,0.233,0.145,0.152
2009-12-27 05:00:00,0.07,0.021,0.445,0.176,0.349,0.237,0.202
2009-12-27 06:00:00,0.065,0.005,0.514,0.248,0.177,0.289,0.227
2009-12-27 07:00:00,0.145,0.048,0.613,0.22,0.01,0.289,0.303
2009-12-27 08:00:00,0.296,0.063,0.632,0.259,0.025,0.316,0.354
2009-12-27 09:00:00,0.226,0.032,0.553,0.331,0.187,0.25,0.278
2009-12-27 10:00:00,0.135,0.021,0.484,0.369,0.081,0.263,0.202
2009-12-27 11:00:00,0.105,0.016,0.425,0.325,0.015,0.25,0.354
2009-12-27 12:00:00,0.085,0.026,0.237,0.182,0.025,0.461,0.606
2009-12-27 13:00:00,0.145,0.011,0.148,0.248,0.0,0.592,0.707
2009-12-27 14:00:00,0.281,0.0,0.128,0.567,0.0,0.671,0.581
2009-12-27 15:00:00,0.206,0.0,0.277,0.634,0.005,0.447,0.404
2009-12-27 16:00:00,0.341,0.0,0.287,0.402,0.0,0.368,0.227
2009-12-27 17:00:00,0.226,0.0,0.356,0.364,0.025,0.303,0.328
2009-12-27 18:00:00,0.296,0.0,0.415,0.424,0.192,0.382,0.303
2009-12-27 19:00:00,0.336,0.0,0.375,0.386,0.273,0.303,0.379
2009-12-27 20:00:00,0.271,0.0,0.287,0.154,0.293,0.211,0.202
2009-12-27 21:00:00,0.15,0.0,0.267,0.044,0.354,0.118,0.152
2009-12-27 22:00:00,0.125,0.0,0.128,0.055,0.586,0.079,0.101
2009-12-27 23:00:00,0.085,0.026,0.069,0.077,0.49,0.053,0.177
2009-12-28 00:00:00,0.095,0.074,0.069,0.094,0.273,0.118,0.202
2009-12-28 01:00:00,0.175,0.09,0.089,0.094,0.137,0.25,0.152
2009-12-28 02:00:00,0.291,0.069,0.089,0.182,0.121,0.276,0.303
2009-12-28 03:00:00,0.231,0.021,0.089,0.099,0.091,0.145,0.177
2009-12-28 04:00:00,0.1,0.053,0.148,0.0,0.101,0.118,0.152
2009-12-28 05:00:00,0.08,0.063,0.316,0.033,0.066,0.092,0.152
2009-12-28 06:00:00,0.04,0.053,0.445,0.083,0.051,0.132,0.126
2009-12-28 07:00:00,0.04,0.074,0.603,0.127,0.04,0.25,0.303
2009-12-28 08:00:00,0.1,0.122,0.771,0.237,0.0,0.487,0.455
2009-12-28 09:00:00,0.15,0.275,0.741,0.226,0.0,0.566,0.53
2009-12-28 10:00:00,0.261,0.365,0.721,0.457,0.025,0.605,0.53
2009-12-28 11:00:00,0.436,0.376,0.82,0.678,0.061,0.697,0.707
2009-12-28 12:00:00,0.551,0.587,0.85,0.705,0.111,0.487,0.505
2009-12-28 13:00:00,0.566,0.704,0.889,0.512,0.126,0.263,0.278
2009-12-28 14:00:00,0.596,0.794,0.958,0.452,0.167,0.461,0.53
2009-12-28 15:00:00,0.551,0.836,0.949,0.545,0.303,0.671,0.783
2009-12-28 16:00:00,0.491,0.81,0.978,0.799,0.445,0.855,0.909
2009-12-28 17:00:00,0.476,0.841,0.968,0.893,0.389,0.868,0.934
2009-12-28 18:00:00,0.607,0.841,0.978,0.915,0.374,0.882,0.934
2009-12-28 19:00:00,0.652,0.873,0.978,0.931,0.379,0.882,0.934
2009-12-28 20:00:00,0.717,0.857,0.978,0.942,0.657,0.882,0.934
2009-12-28 21:00:00,0.792,0.857,0.978,0.964,0.642,0.882,0.96
2009-12-28 22:00:00,0.867,0.873,0.939,0.959,0.41,0.882,0.934
2009-12-28 23:00:00,0.872,0.714,0.939,0.97,0.233,0.882,0.934
2009-12-29 00:00:00,0.892,0.556,0.958,0.953,0.04,0.882,0.934
2009-12-29 01:00:00,0.882,0.587,0.949,0.959,0.116,0.882,0.934
2009-12-29 02:00:00,0.882,0.714,0.949,0.953,0.733,0.882,0.934
2009-12-29 03:00:00,0.862,0.614,0.889,0.948,0.91,0.882,0.934
2009-12-29 04:00:00,0.847,0.587,0.949,0.92,0.9,0.882,0.934
2009-12-29 05:00:00,0.822,0.429,0.968,0.887,0.95,0.868,0.934
2009-12-29 06:00:00,0.737,0.259,0.909,0.871,0.885,0.868,0.934
2009-12-29 07:00:00,0.677,0.095,0.85,0.81,0.87,0.855,0.934
2009-12-29 08:00:00,0.596,0.042,0.85,0.727,0.895,0.855,0.934
2009-12-29 09:00:00,0.591,0.042,0.642,0.793,0.875,0.855,0.934
2009-12-29 10:00:00,0.561,0.005,0.474,0.854,0.89,0.868,0.934
2009-12-29 11:00:00,0.556,0.005,0.395,0.882,0.829,0.868,0.859
2009-12-29 12:00:00,0.491,0.005,0.553,0.771,0.789,0.842,0.732
2009-12-29 13:00:00,0.386,0.042,0.326,0.601,0.774,0.816,0.606
2009-12-29 14:00:00,0.296,0.132,0.336,0.347,0.667,0.75,0.606
2009-12-29 15:00:00,0.185,0.116,0.326,0.292,0.586,0.632,0.455
2009-12-29 16:00:00,0.175,0.074,0.277,0.094,0.455,0.434,0.227
2009-12-29 17:00:00,0.286,0.016,0.099,0.0,0.258,0.25,0.0
2009-12-29 18:00:00,0.632,0.0,0.089,0.0,0.329,0.013,0.0
2009-12-29 19:00:00,0.461,0.0,0.079,0.0,0.288,0.026,0.0
2009-12-29 20:00:00,0.211,0.0,0.079,0.055,0.415,0.026,0.0
2009-12-29 21:00:00,0.19,0.0,0.089,0.088,0.455,0.197,0.101
2009-12-29 22:00:00,0.19,0.0,0.049,0.342,0.389,0.316,0.303
2009-12-29 23:00:00,0.075,0.074,0.03,0.397,0.561,0.25,0.253
2009-12-30 00:00:00,0.075,0.132,0.099,0.32,0.47,0.316,0.303
2009-12-30 01:00:00,0.135,0.143,0.158,0.22,0.334,0.368,0.253
2009-12-30 02:00:00,0.311,0.175,0.099,0.171,0.475,0.421,0.303
2009-12-30 03:00:00,0.356,0.153,0.178,0.187,0.339,0.395,0.152
2009-12-30 04:00:00,0.216,0.074,0.109,0.253,0.197,0.224,0.126
2009-12-30 05:00:00,0.17,0.143,0.168,0.231,0.051,0.197,0.126
2009-12-30 06:00:00,0.236,0.18,0.148,0.242,0.03,0.158,0.101
2009-12-30 07:00:00,0.261,0.164,0.128,0.259,0.02,0.158,0.152
2009-12-30 08:00:00,0.366,0.106,0.099,0.237,0.005,0.25,0.177
2009-12-30 09:00:00,0.311,0.085,0.089,0.22,0.0,0.25,0.126
2009-12-30 10:00:00,0.256,0.095,0.089,0.314,0.0,0.237,0.303
2009-12-30 11:00:00,0.406,0.122,0.198,0.38,0.0,0.211,0.303
2009-12-30 12:00:00,0.461,0.164,0.287,0.397,0.0,0.276,0.379
2009-12-30 13:00:00,0.602,0.196,0.623,0.474,0.0,0.316,0.303
2009-12-30 14:00:00,0.451,0.153,0.425,0.479,0.051,0.329,0.505
2009-12-30 15:00:00,0.236,0.312,0.435,0.435,0.091,0.513,0.556
2009-12-30 16:00:00,0.231,0.286,0.375,0.479,0.192,0.618,0.429
2009-12-30 17:00:00,0.476,0.238,0.366,0.507,0.177,0.526,0.379
2009-12-30 18:00:00,0.451,0.228,0.326,0.749,0.126,0.539,0.455
2009-12-30 19:00:00,0.356,0.302,0.119,0.59,0.091,0.461,0.379
2009-12-30 20:00:00,0.211,0.333,0.089,0.446,0.02,0.526,0.455
2009-12-30 21:00:00,0.201,0.423,0.069,0.397,0.025,0.434,0.404
2009-12-30 22:00:00,0.145,0.386,0.119,0.391,0.076,0.342,0.303
2009-12-30 23:00:00,0.18,0.386,0.198,0.336,0.248,0.342,0.354
2009-12-31 00:00:00,0.256,0.413,0.198,0.331,0.349,0.342,0.455
2009-12-31 01:00:00,0.351,0.444,0.484,0.507,0.374,0.447,0.556
2009-12-31 02:00:00,0.336,0.508,0.464,0.551,0.415,0.447,0.505
2009-12-31 03:00:00,0.411,0.487,0.83,0.623,0.415,0.632,0.53
2009-12-31 04:00:00,0.331,0.508,0.761,0.601,0.581,0.684,0.48
2009-12-31 05:00:00,0.376,0.476,0.711,0.623,0.632,0.632,0.48
2009-12-31 06:00:00,0.406,0.344,0.682,0.573,0.738,0.487,0.404
2009-12-31 07:00:00,0.416,0.19,0.702,0.567,0.824,0.368,0.278
2009-12-31 08:00:00,0.361,0.106,0.593,0.391,0.667,0.342,0.278
2009-12-31 09:00:00,0.291,0.042,0.632,0.226,0.667,0.368,0.303
2009-12-31 10:00:00,0.291,0.058,0.435,0.16,0.667,0.355,0.227
2009-12-31 11:00:00,0.226,0.063,0.296,0.165,0.708,0.316,0.227
2009-12-31 12:00:00,0.17,0.042,0.395,0.121,0.809,0.276,0.177
2009-12-31 13:00:00,0.211,0.026,0.474,0.11,0.652,0.211,0.152
2009-12-31 14:00:00,0.19,0.048,0.464,0.149,0.602,0.197,0.126
2009-12-31 15:00:00,0.17,0.085,0.385,0.182,0.612,0.211,0.126
2009-12-31 16:00:00,0.271,0.09,0.356,0.215,0.531,0.224,0.177
2009-12-31 17:00:00,0.271,0.116,0.267,0.187,0.592,0.171,0.152
2009-12-31 18:00:00,0.236,0.212,0.217,0.132,0.637,0.171,0.177
2009-12-31 19:00:00,0.206,0.291,0.158,0.154,0.602,0.184,0.126
2009-12-31 20:00:00,0.18,0.265,0.138,0.132,0.465,0.118,0.101
2009-12-31 21:00:00,0.145,0.249,0.109,0.127,0.334,0.118,0.076
2009-12-31 22:00:00,0.075,0.275,0.148,0.11,0.283,0.145,0.152
2009-12-31 23:00:00,0.09,0.28,0.188,0.143,0.258,0.158,0.177
2010-01-01 00:00:00,0.085,0.513,0.148,0.121,0.233,0.132,0.177
2010-01-01 01:00:00,0.065,0.635,0.158,0.099,0.212,0.132,0.177
2010-01-01 02:00:00,0.08,0.513,0.208,0.05,0.238,0.263,0.328
2010-01-01 03:00:00,0.095,0.619,0.267,0.171,0.283,0.408,0.354
2010-01-01 04:00:00,0.095,0.439,0.227,0.165,0.268,0.303,0.379
2010-01-01 05:00:00,0.075,0.159,0.237,0.165,0.253,0.184,0.505
2010-01-01 06:00:00,0.11,0.196,0.405,0.121,0.273,0.289,0.581
2010-01-01 07:00:00,0.085,0.296,0.652,0.044,0.248,0.605,0.556
2010-01-01 08:00:00,0.11,0.429,0.741,0.006,0.197,0.671,0.556
2010-01-01 09:00:00,0.145,0.429,0.85,0.331,0.111,0.5,0.429
2010-01-01 10:00:00,0.19,0.407,0.721,0.298,0.086,0.158,0.126
2010-01-01 11:00:00,0.216,0.45,0.781,0.127,0.106,0.092,0.051
2010-01-01 12:00:00,0.175,0.423,0.642,0.375,0.101,0.421,0.202
2010-01-01 13:00:00,0.16,0.365,0.573,0.408,0.061,0.539,0.505
2010-01-01 14:00:00,0.06,0.46,0.543,0.562,0.035,0.658,0.783
2010-01-01 15:00:00,0.065,0.54,0.425,0.485,0.005,0.579,0.732
2010-01-01 16:00:00,0.065,0.386,0.455,0.259,0.01,0.579,0.657
2010-01-01 17:00:00,0.17,0.302,0.474,0.331,0.01,0.776,0.631
2010-01-01 18:00:00,0.216,0.254,0.672,0.49,0.046,0.763,0.758
2010-01-01 19:00:00,0.376,0.259,0.662,0.485,0.086,0.776,0.833
2010-01-01 20:00:00,0.506,0.344,0.672,0.518,0.475,0.789,0.808
2010-01-01 21:00:00,0.521,0.45,0.455,0.556,0.829,0.803,0.808
2010-01-01 22:00:00,0.496,0.508,0.514,0.534,0.799,0.763,0.783
2010-01-01 23:00:00,0.441,0.534,0.613,0.452,0.516,0.75,0.783
2010-01-02 00:00:00,0.411,0.407,0.652,0.397,0.339,0.776,0.884
